model,trained_on,tasks_acc,avg_acc,auc,aoc
vcl_ewc,1,[1.0],1.0,0.0,0.0
vcl_ewc,2,"[1.0, 0.7652870493991989]",0.8826435246995994,0.0,0.0
vcl_ewc,3,"[1.0, 0.7692923898531375, 0.9377837116154873]",0.9023587004895416,0.0,0.0
vcl_ewc,4,"[1.0, 0.7602136181575434, 0.9375166889185581, 0.9068090787716956]",0.9011348464619492,0.0,0.0
vcl_ewc,5,"[1.0, 0.7594125500667557, 0.9375166889185581, 0.9070761014686248, 0.9303070761014687]",0.9068624833110814,2.735569648420116,-1.7355696484201155
vcl_ewc_random_200,1,[1.0],1.0,0.0,0.0
vcl_ewc_random_200,2,"[1.0, 0.7468624833110814]",0.8734312416555408,0.0,0.0
vcl_ewc_random_200,3,"[1.0, 0.7455273698264352, 0.896128170894526]",0.8805518469069872,0.0,0.0
vcl_ewc_random_200,4,"[1.0, 0.7468624833110814, 0.8958611481975968, 0.8731642189586115]",0.8789719626168224,0.0,0.0
vcl_ewc_random_200,5,"[1.0, 0.7487316421895861, 0.8969292389853137, 0.8718291054739653, 0.9220293724966622]",0.8879038718291055,2.693469069870939,-1.6934690698709391
vcl_ewc_k-center_200,1,[1.0],1.0,0.0,0.0
vcl_ewc_k-center_200,2,"[1.0, 0.7198931909212283]",0.8599465954606141,0.0,0.0
vcl_ewc_k-center_200,3,"[1.0, 0.7201602136181575, 0.5180240320427236]",0.7460614152202938,0.0,0.0
vcl_ewc_k-center_200,4,"[1.0, 0.7182910547396528, 0.5180240320427236, 0.8846461949265687]",0.7802403204272362,0.0,0.0
vcl_ewc_k-center_200,5,"[1.0, 0.7180240320427236, 0.5212283044058745, 0.8859813084112149, 0.7962616822429907]",0.7842990654205607,2.4961281708945258,-1.4961281708945258
vcl_ewc_pca-k-center_200,1,[1.0],1.0,0.0,0.0
vcl_ewc_pca-k-center_200,2,"[1.0, 0.7156208277703605]",0.8578104138851803,0.0,0.0
vcl_ewc_pca-k-center_200,3,"[1.0, 0.7118825100133511, 0.5356475300400534]",0.7491766800178015,0.0,0.0
vcl_ewc_pca-k-center_200,4,"[1.0, 0.7185580774365821, 0.5305740987983979, 0.9014686248331109]",0.7876502002670227,0.0,0.0
vcl_ewc_pca-k-center_200,5,"[1.0, 0.7222963951935915, 0.5356475300400534, 0.9009345794392524, 0.9222963951935914]",0.8162349799732977,2.5008121940364934,-1.5008121940364934
coreset_only_random_200,1,[0.9679658302189001],0.9679658302189,0.0,0.0
coreset_only_random_200,2,"[0.7744260544580887, 0.9279038718291055]",0.8511649631435971,0.0,0.0
coreset_only_random_200,3,"[0.5320341697810999, 0.8806408544726302, 0.9383177570093458]",0.7836642604210252,0.0,0.0
coreset_only_random_200,4,"[0.5082754938601175, 0.6445927903871829, 0.4979973297730307, 0.9417890520694259]",0.6481636665224393,0.0,0.0
coreset_only_random_200,5,"[0.6452215696743193, 0.5540720961281709, 0.18531375166889186, 0.4987983978638184, 0.9439252336448598]",0.565466209796012,2.442893971935292,-1.442893971935292
coreset_only_k-center_200,1,[0.9738387613454351],0.9738387613454352,0.0,0.0
coreset_only_k-center_200,2,"[0.5002669514148425, 0.9335113484646195]",0.716889149939731,0.0,0.0
coreset_only_k-center_200,3,"[0.8817405232247731, 0.818958611481976, 0.8093457943925234]",0.8366816430330908,0.0,0.0
coreset_only_k-center_200,4,"[0.9020288307528029, 0.8699599465954606, 0.6769025367156208, 0.929506008010681]",0.8445993305186413,0.0,0.0
coreset_only_k-center_200,5,"[0.5, 0.6061415220293725, 0.4998664886515354, 0.7495327102803738, 0.9057409879839786]",0.652256341789052,2.46278983890486,-1.46278983890486
coreset_only_pca-k-center_200,1,[0.9746396155899626],0.9746396155899626,0.0,0.0
coreset_only_pca-k-center_200,2,"[0.7957821676454885, 0.9236315086782376]",0.8597068381618631,0.0,0.0
coreset_only_pca-k-center_200,3,"[0.9372664175120128, 0.8013351134846461, 0.9118825100133512]",0.88349468033667,0.0,0.0
coreset_only_pca-k-center_200,4,"[0.5226908702616124, 0.4998664886515354, 0.5036048064085448, 0.9089452603471295]",0.6087768564172056,0.0,0.0
coreset_only_pca-k-center_200,5,"[0.8643886812600107, 0.5449933244325768, 0.7583444592790387, 0.9020026702269693, 0.9046728971962616]",0.7948804064789714,2.534909754502117,-1.534909754502117
vcl_class_balanced_200,1,[1.0],1.0,,
vcl_class_balanced_200,2,"[1.0, 0.768758344459279]",0.8843791722296395,,
vcl_class_balanced_200,3,"[1.0, 0.7692923898531375, 0.5076101468624833]",0.7589675122385402,,
vcl_class_balanced_200,4,"[1.0, 0.7706275033377837, 0.4833110814419226, 0.8744993324432577]",0.782109479305741,,
vcl_class_balanced_200,5,"[1.0, 0.7706275033377837, 0.5174899866488651, 0.8753004005340453, 0.8050734312416555]",0.7936982643524699,,
vcl_ewc_class_balanced_200,1,[1.0],1.0,,
vcl_ewc_class_balanced_200,2,"[1.0, 0.7132176234979973]",0.8566088117489987,,
vcl_ewc_class_balanced_200,3,"[1.0, 0.7164218958611482, 0.48945260347129504]",0.7352914997774812,,
vcl_ewc_class_balanced_200,4,"[1.0, 0.7049399198931909, 0.4795727636849132, 0.8162883845126836]",0.7502002670226969,,
vcl_ewc_class_balanced_200,5,"[1.0, 0.7060080106809079, 0.4881174899866489, 0.8309746328437917, 0.7957276368491322]",0.7641655540720962,,
coreset_only_class_balanced_200,1,[0.9727709556860651],0.9727709556860652,,
coreset_only_class_balanced_200,2,"[0.9687666844634276, 0.9214953271028037]",0.9451310057831156,,
coreset_only_class_balanced_200,3,"[0.9297917778964229, 0.8397863818424566, 0.9092122830440588]",0.8929301475943129,,
coreset_only_class_balanced_200,4,"[0.8697277095568606, 0.7748998664886515, 0.5097463284379172, 0.9185580774365821]",0.7682329954800028,,
coreset_only_class_balanced_200,5,"[0.8179391350774159, 0.8939919893190921, 0.5001335113484646, 0.5957276368491322, 0.859279038718291]",0.7334142622624793,,
