model,trained_on,tasks_acc,avg_acc,auc,aoc
vcl_ewc,4,"[0.9995271867612293, 0.9681684622918707, 0.9850586979722519, 0.9899295065458208]",0.9856709633927933,0.0,0.0
vcl_ewc,5,"[0.9995271867612293, 0.9524975514201763, 0.9823906083244397, 0.9904330312185297, 0.9742813918305597]",0.9798259539109868,2.9644736562654828,-1.9644736562654828
vcl_ewc_random_200,1,[0.9995271867612293],0.9995271867612292,0.0,0.0
vcl_ewc_random_200,2,"[0.9995271867612293, 0.9593535749265426]",0.979440380843886,0.0,0.0
vcl_ewc_random_200,3,"[0.9995271867612293, 0.955435847208619, 0.9695837780149413]",0.9748489373282632,0.0,0.0
vcl_ewc_random_200,4,"[0.9995271867612293, 0.9417238001958864, 0.96051227321238, 0.9823766364551864]",0.9710349741561703,0.0,0.0
vcl_ewc_random_200,5,"[0.9995271867612293, 0.9040156709108716, 0.9445037353255069, 0.9793554884189325, 0.9546142208774584]",0.9564032604587996,2.939570398630849,-1.939570398630849
vcl_ewc_k-center_200,1,[0.9995271867612293],0.9995271867612292,0.0,0.0
vcl_ewc_k-center_200,2,"[0.9995271867612293, 0.9666993143976493]",0.9831132505794392,0.0,0.0
vcl_ewc_k-center_200,3,"[0.9995271867612293, 0.9681684622918707, 0.9370330843116329]",0.9682429111215776,0.0,0.0
vcl_ewc_k-center_200,4,"[0.9995271867612293, 0.9627815866797258, 0.9295624332977588, 0.9546827794561934]",0.9616384965487268,0.0,0.0
vcl_ewc_k-center_200,5,"[0.9995271867612293, 0.9466209598432909, 0.6456776947705443, 0.9279959718026183, 0.8285426122037317]",0.8696728850762829,2.931939003355995,-1.9319390033559949
vcl_ewc_pca-k-center_200,1,[0.9995271867612293],0.9995271867612292,0.0,0.0
vcl_ewc_pca-k-center_200,2,"[0.9995271867612293, 0.9622918707149853]",0.9809095287381072,0.0,0.0
vcl_ewc_pca-k-center_200,3,"[0.9995271867612293, 0.9275220372184133, 0.9509071504802561]",0.9593187914866328,0.0,0.0
vcl_ewc_pca-k-center_200,4,"[0.9995271867612293, 0.9583741429970617, 0.9306296691568837, 0.9652567975830816]",0.963446949124564,0.0,0.0
vcl_ewc_pca-k-center_200,5,"[0.9995271867612293, 0.935847208619001, 0.8681963713980789, 0.9647532729103726, 0.9077155824508321]",0.9352079244279028,2.9217153881676365,-1.9217153881676363
coreset_only_random_200,1,[0.9971631205673759],0.997163120567376,0.0,0.0
coreset_only_random_200,2,"[0.9985815602836879, 0.9382957884427032]",0.9684386743631956,0.0,0.0
coreset_only_random_200,3,"[0.9895981087470449, 0.9289911851126347, 0.9589114194236926]",0.9591669044277908,0.0,0.0
coreset_only_random_200,4,"[0.9465721040189126, 0.9069539666993144, 0.8175026680896478, 0.9788519637462235]",0.9124701756385244,0.0,0.0
coreset_only_random_200,5,"[0.9210401891252955, 0.935847208619001, 0.8964781216648879, 0.9657603222557906, 0.9324256177508825]",0.9303102918831716,2.882422226893937,-1.8824222268939368
coreset_only_k-center_200,1,[0.9995271867612293],0.9995271867612292,0.0,0.0
coreset_only_k-center_200,2,"[0.9985815602836879, 0.9397649363369246]",0.9691732483103064,0.0,0.0
coreset_only_k-center_200,3,"[0.9711583924349881, 0.9231145935357493, 0.9007470651013874]",0.931673350357375,0.0,0.0
coreset_only_k-center_200,4,"[0.9872340425531915, 0.9074436826640548, 0.8175026680896478, 0.972809667673716]",0.9212475152451526,0.0,0.0
coreset_only_k-center_200,5,"[0.8193853427895981, 0.5602350636630754, 0.6969050160085379, 0.8997985901309165, 0.8073625819465456]",0.7567373189077345,2.861233949670872,-1.861233949670872
coreset_only_pca-k-center_200,1,[0.9985815602836879],0.998581560283688,0.0,0.0
coreset_only_pca-k-center_200,2,"[0.9990543735224586, 0.9598432908912831]",0.9794488322068708,0.0,0.0
coreset_only_pca-k-center_200,3,"[0.9995271867612293, 0.9123408423114594, 0.9434364994663821]",0.9517681761796905,0.0,0.0
